company_id,tse_industry_code,tej_industry,tej_sub_industry
1101,01,M11A 水泥製造,M11A 水泥製造
1102,01,M11A 水泥製造,M11A 水泥製造
1103,01,M11A 水泥製造,M11A 水泥製造
1104,01,M11A 水泥製造,M11A 水泥製造
1108,01,M11A 水泥製造,M11A 水泥製造
1109,01,M11A 水泥製造,M11A 水泥製造
1110,01,M11A 水泥製造,M11A 水泥製造
1201,02,M12C 飲料乳品,M12C 飲料乳品
1203,02,M12Z 其他食品,M12Z 其他食品
1210,02,M12B 油脂飼料,M12B 油脂飼料
1213,02,M12C 飲料乳品,M12C 飲料乳品
1215,02,M12B 油脂飼料,M12B 油脂飼料
1216,02,M12C 飲料乳品,M12C 飲料乳品
1217,02,M12A 罐頭加工,M12A 罐頭加工
1218,02,M12B 油脂飼料,M12B 油脂飼料
1219,02,M12B 油脂飼料,M12B 油脂飼料
1220,02,M12B 油脂飼料,M12B 油脂飼料
1225,02,M12B 油脂飼料,M12B 油脂飼料
1227,02,M12Z 其他食品,M12Z 其他食品
1229,02,M12B 油脂飼料,M12B 油脂飼料
1231,02,M12Z 其他食品,M12Z 其他食品
1232,02,M12B 油脂飼料,M12B 油脂飼料
1233,02,M12Z 其他食品,M12Z 其他食品
1234,02,M12C 飲料乳品,M12C 飲料乳品
1235,02,M12B 油脂飼料,M12B 油脂飼料
1236,02,M12Z 其他食品,M12Z 其他食品
1240,33,M12B 油脂飼料,M12B 油脂飼料
1256,02,M12C 飲料乳品,M12C 飲料乳品
1259,16,M27A 餐飲飯店,M27A2 餐飲
1260,02,M12B 油脂飼料,M12B 油脂飼料
1264,02,M12Z 其他食品,M12Z 其他食品
1268,16,M27A 餐飲飯店,M27A2 餐飲
1269,16,M27A 餐飲飯店,M27A2 餐飲
1271,22,M17C 藥,M17C2 機能性食品
1293,02,M17C 藥,M17C2 機能性食品
1294,02,M17C 藥,M17C2 機能性食品
1295,02,M17C 藥,M17C2 機能性食品
1301,03,M13A 石化,M13A1 泛用塑膠
1303,03,M13A 石化,M13A1 泛用塑膠
1304,03,M13A 石化,M13A1 泛用塑膠
1305,03,M13A 石化,M13A1 泛用塑膠
1307,03,M13A 石化,M13A6 合成皮
1308,03,M13A 石化,M13A1 泛用塑膠
1309,03,M13A 石化,M13A1 泛用塑膠
1310,03,M13A 石化,M13A1 泛用塑膠
1312,03,M13A 石化,M13A1 泛用塑膠
1313,03,M13A 石化,M13A7 可塑劑
1314,03,M13A 石化,M13A5 化纖
1315,03,M13A 石化,M13A8 塑膠加工
1316,14,M25A 建設,M25A 建設
1319,12,M15D 汽車組件,M15D 汽車組件
1321,03,M13A 石化,M13A8 塑膠加工
1323,03,M13A 石化,M13A8 塑膠加工
1324,03,M13A 石化,M13A9 膠帶
1325,03,M14F 不織布,M14F 不織布
1326,03,M13A 石化,M13A1 泛用塑膠
1336,28,M23D 電子零組件,M23D9A 沖壓零組件
1337,03,M13B 塑膠製品,M13B 塑膠製品
1338,12,M15D 汽車組件,M15D 汽車組件
1339,12,M15D 汽車組件,M15D 汽車組件
1340,03,M13B 塑膠製品,M13B 塑膠製品
1341,03,M13A 石化,M13A6 合成皮
1342,20,M13B 塑膠製品,M13B 塑膠製品
1343,35,M13B 塑膠製品,M13B 塑膠製品
1402,04,M14A 人纖,M14A1 聚酯絲棉
1409,04,M14A 人纖,M14A1 聚酯絲棉
1410,04,M14E 染整,M14E 染整
1413,04,M14A 人纖,M14A2 加工絲
1414,04,M14B 棉紡,M14B1 聚酯紗棉紗
1416,20,M23X 資訊服務,M23X9 應用軟體
1417,04,M14C 成衣,M14C1 成衣製造
1418,04,M14B 棉紡,M14B2 亞克力纖維
1419,04,M14C 成衣,M14C2 織布
1423,04,M14D 毛紡,M14D2 毛紡
1432,37,M29A 百貨批發,M29A1 百貨及Mall
1434,04,M14C 成衣,M14C2 織布
1435,20,M25F 物業管理,M25F 物業管理
1436,14,M25A 建設,M25A 建設
1437,20,M25F 物業管理,M25F 物業管理
1438,14,M25A 建設,M25A 建設
1439,14,M25A 建設,M25A 建設
1440,04,M14A 人纖,M14A1 聚酯絲棉
1441,04,M14B 棉紡,M14B1 聚酯紗棉紗
1442,14,M25A 建設,M25A 建設
1443,20,M26C 貨運倉儲,M26C 貨運倉儲
1444,04,M14A 人纖,M14A2 加工絲
1445,04,M14C 成衣,M14C2 織布
1446,04,M25A 建設,M25A 建設
1447,04,M14A 人纖,M14A7 尼龍絲
1449,04,M14C 成衣,M14C2 織布
1451,04,M14C 成衣,M14C1 成衣製造
1452,04,M14A 人纖,M14A2 加工絲
1453,14,M25A 建設,M25A 建設
1454,04,M14C 成衣,M14C2 織布
1455,04,M14A 人纖,M14A7 尼龍絲
1456,14,M25A 建設,M25A 建設
1457,04,M14A 人纖,M14A2 加工絲
1459,04,M14A 人纖,M14A2 加工絲
1460,04,M14C 成衣,M14C2 織布
1463,04,M14E 染整,M14E 染整
1464,04,M14C 成衣,M14C2 織布
1465,04,M14C 成衣,M14C2 織布
1466,04,M14A 人纖,M14A7 尼龍絲
1467,04,M14C 成衣,M14C1 成衣製造
1468,04,M14C 成衣,M14C2 織布
1470,04,M14E 染整,M14E 染整
1471,28,M23D 電子零組件,M23D3 電源供應器
1472,14,M25B 營造,M25B 營造
1473,04,M14C 成衣,M14C1 成衣製造
1474,04,M14C 成衣,M14C2 織布
1475,04,M14C 成衣,M14C2 織布
1476,04,M14C 成衣,M14C1 成衣製造
1477,04,M14C 成衣,M14C1 成衣製造
1480,10,M20A 基本金屬,M20A6 不鏽鋼
1503,05,M15B 電機製品,M15B1 電機
1504,05,M15B 電機製品,M15B1 電機
1506,05,M15D 汽車組件,M15D 汽車組件
1512,12,M15D 汽車組件,M15D 汽車組件
1513,05,M15B 電機製品,M15B1 電機
1514,05,M15B 電機製品,M15B1 電機
1515,05,M15C 家電製品,M15C3 健身器材
1516,20,M99Z 其他,M99ZC 其他製造
1517,05,M15E 自行車組件,M15E 自行車組件
1519,05,M15B 電機製品,M15B1 電機
1521,12,M15D 汽車組件,M15D 汽車組件
1522,12,M15D 汽車組件,M15D 汽車組件
1524,12,M15D 汽車組件,M15D 汽車組件
1525,12,M15D 汽車組件,M15D 汽車組件
1526,05,M15E 自行車組件,M15E 自行車組件
1527,05,M15A 機械,M15A1 工具機
1528,05,M15A 機械,M15A1 工具機
1529,05,M15B 電機製品,M15B1 電機
1530,05,M15A 機械,M15A1 工具機
1531,05,M15A 機械,M15A3 紡織工具機
1532,05,M15A 機械,M15A2 模具零件
1533,12,M15D 汽車組件,M15D 汽車組件
1535,05,M15B 電機製品,M15B2 機電工程
1536,12,M15D 汽車組件,M15D 汽車組件
1537,05,M23D 電子零組件,M23D7 二次電池
1538,05,M15A 機械,M15A1 工具機
1539,05,M15A 機械,M15A1 工具機
1540,05,M15A 機械,M15A1 工具機
1541,05,M15A 機械,M15A1 工具機
1558,05,M15A 機械,M15A3 紡織工具機
1560,05,M23G 半導體,M23G3C 晶圓材料
1563,12,M15D 汽車組件,M15D 汽車組件
1565,22,M17G 醫療耗材,M17G4 輔助與彌補
1568,12,M15D 汽車組件,M15D 汽車組件
1569,25,M23D 電子零組件,M23D4 機殼
1570,05,M15A 機械,M15A1 工具機
1580,05,M15H 儀器設備,M15H 儀器設備
1582,28,M23D 電子零組件,M23D9A 沖壓零組件
1583,05,M15A 機械,M15A1 工具機
1584,20,M20A 基本金屬,M20A6 不鏽鋼
1586,05,M23D 電子零組件,M23D9A 沖壓零組件
1587,12,M15D 汽車組件,M15D 汽車組件
1589,05,M15A 機械,M15A2 模具零件
1590,05,M15A 機械,M15A2 模具零件
1591,05,M20B 金屬製品,M20B 金屬製品
1593,37,M15C 家電製品,M15C3 健身器材
1594,05,M15B 電機製品,M15B2 機電工程
1595,28,M23H 電子設備,M23H2 電機設備
1597,05,M15A 機械,M15A2 模具零件
1598,37,M15C 家電製品,M15C3 健身器材
1599,05,M22A 汽車製造,M22A 汽車製造
1603,06,M16 電纜,M16 電纜
1604,06,M15C 家電製品,M15C1 家電
1605,06,M16 電纜,M16 電纜
1608,06,M16 電纜,M16 電纜
1609,06,M16 電纜,M16 電纜
1611,06,M15C 家電製品,M15C4 照明
1612,06,M16 電纜,M16 電纜
1614,06,M15C 家電製品,M15C1 家電
1615,06,M16 電纜,M16 電纜
1616,06,M16 電纜,M16 電纜
1617,06,M16 電纜,M16 電纜
1618,06,M16 電纜,M16 電纜
1623,06,M16 電纜,M16 電纜
1626,06,M15C 家電製品,M15C1 家電
1702,02,M12B 油脂飼料,M12B 油脂飼料
1707,22,M17C 藥,M17C2 機能性食品
1708,21,M17Z 其他化學,M17Z 其他化學
1709,21,M17E 清潔劑,M17E1 清潔劑原料
1710,21,M13A 石化,M13A5 化纖
1711,21,M17B 染料及顏料,M17B 染料及顏料
1712,21,M17C 藥,M17C3 農藥肥料
1713,21,M17B 染料及顏料,M17B 染料及顏料
1714,21,M17E 清潔劑,M17E1 清潔劑原料
1717,21,M17F 樹脂,M17F 樹脂
1718,21,M13A 石化,M13A5 化纖
1720,22,M17C 藥,M17C1B 學名藥
1721,21,M17F 樹脂,M17F 樹脂
1722,21,M17C 藥,M17C3 農藥肥料
1723,21,M17Z 其他化學,M17Z 其他化學
1725,21,M17Z 其他化學,M17Z 其他化學
1726,21,M17B 染料及顏料,M17B 染料及顏料
1727,21,M17Z 其他化學,M17Z 其他化學
1730,21,M17E 清潔劑,M17E2 清潔用品
1731,22,M17C 藥,M17C1C 小分子新藥
1732,21,M17E 清潔劑,M17E2 清潔用品
1733,22,M17G 醫療耗材,M17G3 體外診斷
1734,22,M17C 藥,M17C1B 學名藥
1735,21,M17F 樹脂,M17F 樹脂
1736,37,M15C 家電製品,M15C3 健身器材
1737,02,M12Z 其他食品,M12Z 其他食品
1742,21,M17Z 其他化學,M17Z 其他化學
1752,22,M17C 藥,M17C1B 學名藥
1760,22,M17C 藥,M17C1C 小分子新藥
1762,22,M17C 藥,M17C1A 原料藥
1773,21,M17Z 其他化學,M17Z 其他化學
1776,21,M17F 樹脂,M17F 樹脂
1777,22,M17C 藥,M17C1A 原料藥
1780,22,M17C 藥,M17C2 機能性食品
1781,22,M17G 醫療耗材,M17G1 診斷與監測
1783,22,M17G 醫療耗材,M17G4 輔助與彌補
1784,22,M17H 生物科技,M17H1 細胞醫療
1785,31,M99L 資源回收,M99L1 貴金屬回收
1786,22,M17G 醫療耗材,M17G4 輔助與彌補
1788,22,M17G 醫療耗材,M17G2 手術與治療
1789,22,M17C 藥,M17C1A 原料藥
1795,22,M17C 藥,M17C1B 學名藥
1796,02,M17C 藥,M17C2 機能性食品
1799,22,M17C 藥,M17C1B 學名藥
1802,08,M18 玻璃陶瓷,M18 玻璃陶瓷
1805,14,M25A 建設,M25A 建設
1806,08,M18 玻璃陶瓷,M18 玻璃陶瓷
1808,14,M25A 建設,M25A 建設
1809,08,M18 玻璃陶瓷,M18 玻璃陶瓷
1810,08,M18 玻璃陶瓷,M18 玻璃陶瓷
1813,22,M17G 醫療耗材,M17G4 輔助與彌補
1815,28,M23B 印刷電路板,M23B3B 玻纖紗布
1817,08,M18 玻璃陶瓷,M18 玻璃陶瓷
1903,09,M19A 造紙,M19A 造紙
1904,09,M19A 造紙,M19A 造紙
1905,09,M19B 紙漿,M19B 紙漿
1906,09,M19A 造紙,M19A 造紙
1907,09,M19A 造紙,M19A 造紙
1909,09,M19A 造紙,M19A 造紙
2002,10,M20A 基本金屬,M20A3 鋼板
2006,10,M20A 基本金屬,M20A2 鋼筋
2007,10,M20A 基本金屬,M20A1 線材
2008,10,M20A 基本金屬,M20A7 鋼管
2009,10,M20A 基本金屬,M20A4 銅
2010,10,M20A 基本金屬,M20A3 鋼板
2012,10,M20A 基本金屬,M20A1 線材
2013,10,M20A 基本金屬,M20A2 鋼筋
2014,10,M20A 基本金屬,M20A3 鋼板
2015,10,M20A 基本金屬,M20A2 鋼筋
2017,10,M20A 基本金屬,M20A1 線材
2020,10,M20A 基本金屬,M20A7 鋼管
2022,10,M20A 基本金屬,M20A1 線材
2023,10,M20A 基本金屬,M20A3 鋼板
2024,10,M20A 基本金屬,M20A1 線材
2025,10,M20A 基本金屬,M20A6 不鏽鋼
2027,10,M20A 基本金屬,M20A6 不鏽鋼
2028,10,M20A 基本金屬,M20A2 鋼筋
2029,10,M20A 基本金屬,M20A3 鋼板
2030,10,M20A 基本金屬,M20A7 鋼管
2031,10,M20A 基本金屬,M20A3 鋼板
2032,10,M20A 基本金屬,M20A6 不鏽鋼
2033,10,M20A 基本金屬,M20A1 線材
2034,10,M20A 基本金屬,M20A7 鋼管
2035,10,M20A 基本金屬,M20A6 不鏽鋼
2038,10,M20A 基本金屬,M20A2 鋼筋
2049,05,M15A 機械,M15A2 模具零件
2059,28,M20B 金屬製品,M20B 金屬製品
2061,06,M16 電纜,M16 電纜
2062,38,M99B 五金及家具,M99B 五金及家具
2063,10,M20A 基本金屬,M20A1 線材
2064,10,M20A 基本金屬,M20A1 線材
2065,10,M20A 基本金屬,M20A1 線材
2066,05,M15D 汽車組件,M15D 汽車組件
2067,05,M15A 機械,M15A2 模具零件
2069,10,M20A 基本金屬,M20A6 不鏽鋼
2070,05,M15H 儀器設備,M15H 儀器設備
2071,10,M20A 基本金屬,M20A1 線材
2072,10,M20A 基本金屬,M20A9 金屬加工
2073,10,M20A 基本金屬,M20A1 線材
2101,11,M21A 輪胎,M21A 輪胎
2102,11,M21A 輪胎,M21A 輪胎
2103,11,M21C 橡膠原料,M21C 橡膠原料
2104,11,M21C 橡膠原料,M21C 橡膠原料
2105,11,M21A 輪胎,M21A 輪胎
2106,11,M21A 輪胎,M21A 輪胎
2107,11,M21B 橡膠,M21B2 其他橡膠
2108,11,M21C 橡膠原料,M21C 橡膠原料
2109,11,M21A 輪胎,M21A 輪胎
2114,11,M21B 橡膠,M21B1 工業橡膠
2115,12,M15D 汽車組件,M15D 汽車組件
2201,12,M22A 汽車製造,M22A 汽車製造
2204,12,M22A 汽車製造,M22A 汽車製造
2206,12,M22B 機車船製造,M22B2 機車製造
2207,12,M22X 汽車買賣,M22X 汽車買賣
2208,15,M22B 機車船製造,M22B1 船舶製造
2211,10,M20A 基本金屬,M20A2 鋼筋
2221,20,M20A 基本金屬,M20A7 鋼管
2227,12,M22X 汽車買賣,M22X 汽車買賣
2228,12,M15D 汽車組件,M15D 汽車組件
2230,05,M15D 汽車組件,M15D 汽車組件
2231,12,M15D 汽車組件,M15D 汽車組件
2233,12,M15D 汽車組件,M15D 汽車組件
2235,05,M15D 汽車組件,M15D 汽車組件
2236,12,M15D 汽車組件,M15D 汽車組件
2237,05,M22A 汽車製造,M22A 汽車製造
2239,12,M15D 汽車組件,M15D 汽車組件
2241,12,M15D 汽車組件,M15D 汽車組件
2243,12,M15A 機械,M15A2 模具零件
2245,05,M15D 汽車組件,M15D 汽車組件
2247,12,M22X 汽車買賣,M22X 汽車買賣
2248,12,M15D 汽車組件,M15D 汽車組件
2249,05,M15D 汽車組件,M15D 汽車組件
2250,12,M15D 汽車組件,M15D 汽車組件
2252,31,M15D 汽車組件,M15D 汽車組件
2254,12,M15D 汽車組件,M15D 汽車組件
2255,31,M23C 光電及I/O,M23C1 顯示器
2256,31,M15D 汽車組件,M15D 汽車組件
2258,12,M22A 汽車製造,M22A 汽車製造
2301,25,M23D 電子零組件,M23D3 電源供應器
2302,24,M23D 電子零組件,M23D1 分離式元件
2303,24,M23G 半導體,M23G1A 晶圓代工
2305,25,M23C 光電及I/O,M23C2 影像掃描
2308,28,M23D 電子零組件,M23D3 電源供應器
2312,31,M23A 電腦及週邊,M23A1 EMS
2313,28,M23B 印刷電路板,M23B2B 硬板
2314,27,M23K 通信網路,M23K2 衛星微波
2316,28,M23B 印刷電路板,M23B2B 硬板
2317,31,M23A 電腦及週邊,M23A1 EMS
2321,27,M23K 通信網路,M23KX 其他網通
2323,26,M23C 光電及I/O,M23C4A 光碟
2324,25,M23A 電腦及週邊,M23A1 EMS
2327,28,M23D 電子零組件,M23D5 被動元件
2328,28,M23D 電子零組件,M23D2 連接器
2329,24,M23G 半導體,M23G2 IC封測
2330,24,M23G 半導體,M23G1A 晶圓代工
2331,25,M23A 電腦及週邊,M23A3 品牌及主板
2332,27,M23K 通信網路,M23K4 網通設備
2337,24,M23G 半導體,M23G1B 記憶體製造
2338,24,M23G 半導體,M23G6 其他半導體
2340,24,M23C 光電及I/O,M23C6B 磊晶及晶粒
2342,24,M23G 半導體,M23G1A 晶圓代工
2344,24,M23G 半導體,M23G1B 記憶體製造
2345,27,M23K 通信網路,M23K4 網通設備
2347,29,M23T 電子通路,M23T1 3C通路
2348,20,M25A 建設,M25A 建設
2349,26,M23C 光電及I/O,M23C4A 光碟
2351,24,M23G 半導體,M23G4 IC導線架
2352,25,M23C 光電及I/O,M23C1 顯示器
2353,25,M23A 電腦及週邊,M23A3 品牌及主板
2354,31,M23D 電子零組件,M23D4 機殼
2355,28,M23B 印刷電路板,M23B2B 硬板
2356,25,M23A 電腦及週邊,M23A1 EMS
2357,25,M23A 電腦及週邊,M23A3 品牌及主板
2359,31,M23T 電子通路,M23T2 零組件代理
2360,31,M23H 電子設備,M23H2 電機設備
2362,25,M23A 電腦及週邊,M23A2 泛用電腦
2363,24,M23G 半導體,M23G5A 觸控IC
2364,25,M23A 電腦及週邊,M23A5B 工業電腦
2365,25,M23C 光電及I/O,M23C3 3C週邊
2367,28,M23B 印刷電路板,M23B2B 硬板
2368,28,M23B 印刷電路板,M23B2B 硬板
2369,24,M23G 半導體,M23G2 IC封測
2371,05,M15B 電機製品,M15B1 電機
2373,31,M23T 電子通路,M23T1 3C通路
2374,26,M23U 消費性電子,M23UZ 消費性電子
2375,28,M23D 電子零組件,M23D5 被動元件
2376,25,M23A 電腦及週邊,M23A3 品牌及主板
2377,25,M23A 電腦及週邊,M23A3 品牌及主板
2379,24,M23G 半導體,M23G5B 網通射頻IC
2380,25,M23C 光電及I/O,M23C2 影像掃描
2382,25,M23A 電腦及週邊,M23A1 EMS
2383,28,M23B 印刷電路板,M23B3A 銅箔基板
2385,28,M23C 光電及I/O,M23C3 3C週邊
2387,25,M23C 光電及I/O,M23C3 3C週邊
2388,24,M23G 半導體,M23G5C 單晶片系統
2390,31,M23C 光電及I/O,M23C9 安全監控
2392,28,M23D 電子零組件,M23D2 連接器
2393,26,M23C 光電及I/O,M23C6C 封裝及模組
2395,25,M23A 電腦及週邊,M23A5B 工業電腦
2397,25,M23A 電腦及週邊,M23A5B 工業電腦
2399,25,M23A 電腦及週邊,M23A3 品牌及主板
2401,24,M23G 半導體,M23G5C 單晶片系統
2402,28,M23B 印刷電路板,M23B2C 軟板
2404,31,M23H 電子設備,M23H1 廠辦機電
2405,25,M23A 電腦及週邊,M23A5B 工業電腦
2406,26,M23C 光電及I/O,M23C7B 太陽能晶圓
2408,24,M23G 半導體,M23G1B 記憶體製造
2409,26,M23C 光電及I/O,M23C8A LCD面板
2412,27,M23K 通信網路,M23K3 電信及IDC
2413,28,M23D 電子零組件,M23D3 電源供應器
2414,29,M23T 電子通路,M23T1 3C通路
2415,28,M23U 消費性電子,M23U2 聲學產品
2417,25,M23A 電腦及週邊,M23A4B 影音視訊
2419,27,M23K 通信網路,M23K4 網通設備
2420,28,M23D 電子零組件,M23D3 電源供應器
2421,28,M23D 電子零組件,M23D9B 散熱零組件
2423,31,M23H 電子設備,M23H2 電機設備
2424,27,M23K 通信網路,M23K5 導航定位
2425,25,M23A 電腦及週邊,M23A4A 繪圖運算
2426,26,M23C 光電及I/O,M23C6B 磊晶及晶粒
2427,30,M23X 資訊服務,M23X1 系統整合
2428,28,M23D 電子零組件,M23D5 被動元件
2429,26,M23C 光電及I/O,M23CZ2 其他顯示
2430,29,M23T 電子通路,M23T1 3C通路
2431,28,M23D 電子零組件,M23D3 電源供應器
2432,25,M23C 光電及I/O,M23C3 3C週邊
2433,31,M23T 電子通路,M23T1 3C通路
2434,24,M23D 電子零組件,M23D1 分離式元件
2436,24,M23G 半導體,M23G5D 電源管理IC
2438,26,M23C 光電及I/O,M23C8C LCD原料
2439,27,M23U 消費性電子,M23U2 聲學產品
2440,28,M23D 電子零組件,M23D2 連接器
2441,24,M23G 半導體,M23G2 IC封測
2442,14,M25A 建設,M25A 建設
2444,27,M23K 通信網路,M23KX 其他網通
2449,24,M23G 半導體,M23G2 IC封測
2450,27,M23T 電子通路,M23T1 3C通路
2451,24,M23G 半導體,M23G3B 記憶體模組
2453,30,M23X 資訊服務,M23X1 系統整合
2454,24,M23G 半導體,M23G5C 單晶片系統
2455,27,M23G 半導體,M23G3A 化合物SEMI
2457,28,M23D 電子零組件,M23D3 電源供應器
2458,24,M23G 半導體,M23G5A 觸控IC
2459,31,M23T 電子通路,M23T2 零組件代理
2460,28,M23D 電子零組件,M23D2 連接器
2461,31,M13A 石化,M13A8 塑膠加工
2462,28,M23D 電子零組件,M23D2 連接器
2464,31,M23H 電子設備,M23H1 廠辦機電
2465,25,M23A 電腦及週邊,M23A4A 繪圖運算
2466,26,M23C 光電及I/O,M23C6C 封裝及模組
2467,28,M23H 電子設備,M23H2 電機設備
2468,30,M23X 資訊服務,M23X1 系統整合
2471,30,M23X 資訊服務,M23X1 系統整合
2472,28,M23D 電子零組件,M23D5 被動元件
2474,31,M23D 電子零組件,M23D4 機殼
2476,28,M23D 電子零組件,M23D9A 沖壓零組件
2477,31,M23U 消費性電子,M23U2 聲學產品
2478,28,M23D 電子零組件,M23D5 被動元件
2480,30,M23X 資訊服務,M23X1 系統整合
2481,24,M23D 電子零組件,M23D1 分離式元件
2482,31,M23C 光電及I/O,M23C3 3C週邊
2483,28,M23D 電子零組件,M23D9A 沖壓零組件
2484,28,M23D 電子零組件,M23D6 石英元件
2485,27,M23K 通信網路,M23K2 衛星微波
2486,26,M23D 電子零組件,M23D9C 光電導線架
2488,31,M23U 消費性電子,M23U2 聲學產品
2489,26,M23C 光電及I/O,M23C1 顯示器
2491,26,M15C 家電製品,M15C4 照明
2492,28,M23D 電子零組件,M23D5 被動元件
2493,28,M23H 電子設備,M23H2 電機設備
2495,25,M23C 光電及I/O,M23C4B 硬碟磁碟
2496,20,M99Z 其他,M99ZX 其他服務
2497,12,M15D 汽車組件,M15D 汽車組件
2498,27,M23U 消費性電子,M23UZ 消費性電子
2501,14,M25A 建設,M25A 建設
2504,14,M11B 預拌混凝土,M11B 預拌混凝土
2505,14,M25A 建設,M25A 建設
2506,14,M25A 建設,M25A 建設
2509,14,M25A 建設,M25A 建設
2511,14,M25A 建設,M25A 建設
2514,20,M25A 建設,M25A 建設
2515,14,M25B 營造,M25B 營造
2516,14,M25B 營造,M25B 營造
2520,14,M25A 建設,M25A 建設
2524,14,M25A 建設,M25A 建設
2527,14,M25A 建設,M25A 建設
2528,14,M25A 建設,M25A 建設
2530,14,M25A 建設,M25A 建設
2534,14,M25A 建設,M25A 建設
2535,14,M25B 營造,M25B 營造
2536,14,M25A 建設,M25A 建設
2537,14,M25A 建設,M25A 建設
2538,14,M25A 建設,M25A 建設
2539,14,M25A 建設,M25A 建設
2540,14,M25A 建設,M25A 建設
2542,14,M25A 建設,M25A 建設
2543,14,M25B 營造,M25B 營造
2545,14,M25A 建設,M25A 建設
2546,14,M25B 營造,M25B 營造
2547,14,M25A 建設,M25A 建設
2548,14,M25A 建設,M25A 建設
2596,14,M25A 建設,M25A 建設
2597,14,M25B 營造,M25B 營造
2601,18,M26A 海運,M26A1 散裝輪
2603,15,M26A 海運,M26A2 貨櫃輪
2605,15,M26A 海運,M26A1 散裝輪
2606,15,M26A 海運,M26A1 散裝輪
2607,15,M26C 貨運倉儲,M26C 貨運倉儲
2608,15,M26C 貨運倉儲,M26C 貨運倉儲
2609,15,M26A 海運,M26A2 貨櫃輪
2610,15,M26D 空運,M26D 空運
2611,15,M26C 貨運倉儲,M26C 貨運倉儲
2612,15,M26A 海運,M26A1 散裝輪
2613,15,M26C 貨運倉儲,M26C 貨運倉儲
2614,20,M29A 百貨批發,M29A9 其他零售
2615,15,M26A 海運,M26A2 貨櫃輪
2616,23,M99D 公用事業,M99D1 加油站
2617,15,M26A 海運,M26A1 散裝輪
2618,15,M26D 空運,M26D 空運
2630,15,M22B 機車船製造,M22B3 航空器製造
2633,15,M26B 陸運,M26B2 鐵路運輸
2634,15,M22B 機車船製造,M22B3 航空器製造
2636,15,M26C 貨運倉儲,M26C 貨運倉儲
2637,15,M26A 海運,M26A1 散裝輪
2640,36,M26B 陸運,M26B1 汽車陸運
2641,15,M26A 海運,M26A1 散裝輪
2642,15,M26C 貨運倉儲,M26C 貨運倉儲
2643,15,M26C 貨運倉儲,M26C 貨運倉儲
2644,15,M22B 機車船製造,M22B1 船舶製造
2645,15,M22B 機車船製造,M22B3 航空器製造
2646,15,M26D 空運,M26D 空運
2701,16,M27A 餐飲飯店,M27A1 飯店
2702,16,M27A 餐飲飯店,M27A1 飯店
2704,16,M27A 餐飲飯店,M27A1 飯店
2705,16,M27A 餐飲飯店,M27A1 飯店
2706,16,M27A 餐飲飯店,M27A1 飯店
2707,16,M27A 餐飲飯店,M27A1 飯店
2712,16,M27A 餐飲飯店,M27A1 飯店
2718,14,M25A 建設,M25A 建設
2719,16,M27C 旅行社,M27C 旅行社
2722,16,M27A 餐飲飯店,M27A1 飯店
2723,16,M27A 餐飲飯店,M27A2 餐飲
2724,20,M25A 建設,M25A 建設
2726,16,M27A 餐飲飯店,M27A2 餐飲
2727,16,M27A 餐飲飯店,M27A2 餐飲
2729,16,M27A 餐飲飯店,M27A2 餐飲
2731,16,M27C 旅行社,M27C 旅行社
2732,16,M27A 餐飲飯店,M27A2 餐飲
2733,16,M12Z 其他食品,M12Z 其他食品
2734,16,M27C 旅行社,M27C 旅行社
2736,16,M27A 餐飲飯店,M27A1 飯店
2739,16,M27A 餐飲飯店,M27A1 飯店
2740,16,M27A 餐飲飯店,M27A2 餐飲
2741,16,M27A 餐飲飯店,M27A2 餐飲
2743,16,M27C 旅行社,M27C 旅行社
2745,16,M27C 旅行社,M27C 旅行社
2748,16,M27A 餐飲飯店,M27A1 飯店
2751,16,M27A 餐飲飯店,M27A2 餐飲
2752,16,M27A 餐飲飯店,M27A2 餐飲
2753,16,M27A 餐飲飯店,M27A2 餐飲
2754,16,M27A 餐飲飯店,M27A2 餐飲
2755,16,M27A 餐飲飯店,M27A2 餐飲
2756,16,M27A 餐飲飯店,M27A2 餐飲
2758,16,M27A 餐飲飯店,M27A2 餐飲
2760,16,M27A 餐飲飯店,M27A2 餐飲
2761,16,M27A 餐飲飯店,M27A2 餐飲
2762,37,M99Z 其他,M99ZX 其他服務
2801,17,M28A 本國銀行,M28A 本國銀行
2812,17,M28A 本國銀行,M28A 本國銀行
2816,17,M28J 產險,M28J 產險
2820,17,M28F 票券公司,M28F 票券公司
2832,17,M28J 產險,M28J 產險
2834,17,M28A 本國銀行,M28A 本國銀行
2836,17,M28A 本國銀行,M28A 本國銀行
2838,17,M28A 本國銀行,M28A 本國銀行
2845,17,M28A 本國銀行,M28A 本國銀行
2849,17,M28A 本國銀行,M28A 本國銀行
2850,17,M28J 產險,M28J 產險
2851,17,M28J 產險,M28J 產險
2852,17,M28J 產險,M28J 產險
2855,17,M30A 證券,M30A 證券
2867,17,M28I 壽險,M28I 壽險
2880,17,M28L 金融控股,M28L 金融控股
2881,17,M28L 金融控股,M28L 金融控股
2882,17,M28L 金融控股,M28L 金融控股
2883,17,M28L 金融控股,M28L 金融控股
2884,17,M28L 金融控股,M28L 金融控股
2885,17,M28L 金融控股,M28L 金融控股
2886,17,M28L 金融控股,M28L 金融控股
2887,17,M28L 金融控股,M28L 金融控股
2889,17,M28L 金融控股,M28L 金融控股
2890,17,M28L 金融控股,M28L 金融控股
