資料年月,代號,名稱,市場,產業別,YoY%,MoM%,產業中位YoY%,同業家數,相對強度
11508,6548,長科*,TPEx,M23G 半導體,43.657297439383484,6.099515363535204,29.27771748942473,163,14.379579949958753
11508,6147,頎邦,TPEx,M23G 半導體,43.611890927650016,3.8456339470856182,29.27771748942473,163,14.334173438225285
11508,6129,普誠,TPEx,M23G 半導體,43.60034223363001,3.8816143786121358,29.27771748942473,163,14.322624744205278
11508,6270,倍微,TPEx,M23T 電子通路,49.478564254877604,-18.347416863836095,35.1919397058577,57,14.286624549019905
11508,4735,豪展,TPEx,M17G 醫療耗材,23.55578715204983,-11.15710040867542,9.322370286362348,57,14.233416865687483
11508,6830,汎銓,TWSE,M23Z 其他電子,31.952610475141796,5.5243799610385835,17.780449485962418,13,14.172160989179378
11508,6931,青松健康,TWSE,M17X 醫藥通路,19.001603466035192,-0.290945974802477,4.846028276568076,11,14.155575189467115
11508,2801,彰銀,TWSE,M28A 本國銀行,21.134188454548564,-3.7911181427636205,7.060368875130942,9,14.073819579417622
11508,6829,千附精密,TPEx,M23H 電子設備,56.51918491470172,35.02496708319877,42.51717000649329,84,14.00201490820843
11508,4560,強信-KY,TWSE,M15A 機械,32.48550332604372,2.1610886528156437,18.699479537392047,44,13.786023788651672
11508,3526,凡甲,TPEx,M23D 電子零組件,38.839955677269295,3.4056663626630717,25.08933578159188,195,13.750619895677413
11508,9927,泰銘,TWSE,M20A 基本金屬,25.592953558993276,-20.84011836774369,11.847793061266259,53,13.745160497727017
11508,2489,瑞軒,TWSE,M23C 光電及I/O,23.58564530251907,1.293526532271822,9.849321993850566,130,13.736323308668503
11508,4581,光隆精密-KY,TWSE,M15D 汽車組件,20.547519744431625,9.87584421887006,6.816747433041865,54,13.73077231138976
11508,3557,嘉威,TWSE,M99B 五金及家具,17.898725611819106,24.148873001923853,4.203265064610972,17,13.695460547208135
11508,6510,精測,TPEx,M23B 印刷電路板,54.27157903895514,3.8569424964936885,40.582840603580124,66,13.688738435375015
11508,8042,金山電,TPEx,M23D 電子零組件,38.75206530687438,10.321443692997814,25.08933578159188,195,13.662729525282497
11508,8464,億豐,TWSE,M99B 五金及家具,17.761139033659997,-6.274140110256828,4.203265064610972,17,13.557873969049027
11508,3529,力旺,TPEx,M23G 半導體,42.77348437575001,-47.188750266328924,29.27771748942473,163,13.495766886325278
11508,6282,康舒,TWSE,M23D 電子零組件,38.4733395585149,13.649726786672975,25.08933578159188,195,13.38400377692302
11508,5278,尚凡*,TPEx,M23E 數位雲端,25.25345354641489,3.526937776853821,11.881400723492241,20,13.372052822922647
11508,3285,微端,TPEx,M23C 光電及I/O,23.177199361858086,-18.161417849162543,9.849321993850566,130,13.32787736800752
11508,2906,高林,TWSE,M29B 貿易,7.888725250488645,-4.371456898085771,-5.434177906512505,7,13.32290315700115
11508,1533,車王電,TWSE,M15D 汽車組件,20.05739337965538,19.12577791826223,6.816747433041865,54,13.240645946613515
11508,5356,協益,TPEx,M13B 塑膠製品,33.858438451874925,-9.60270365127733,20.708674735043566,8,13.149763716831359
11508,7402,邑錡,TPEx,M23U 消費性電子,15.53065319834953,3.4755038571832464,2.398733541059403,27,13.131919657290126
11508,8227,巨有科技,TPEx,M23G 半導體,42.2487983737675,14.197799180984191,29.27771748942473,163,12.971080884342769
11508,3019,亞光,TWSE,M23U 消費性電子,15.288008714183615,15.265439559415158,2.398733541059403,27,12.889275173124211
11508,2441,超豐,TWSE,M23G 半導體,41.984305244372294,2.25005717854771,29.27771748942473,163,12.706587754947563
11508,1773,勝一,TWSE,M17Z 其他化學,44.621686203410505,3.609811720552717,31.91683473311466,18,12.704851470295846
11508,1598,岱宇,TWSE,M15C 家電製品,23.842838104403427,3.0416792433846465,11.219507352700457,22,12.62333075170297
11508,8938,明安,TPEx,M99Z 其他,17.803539394051842,-7.081908375232208,5.206317955870409,27,12.597221438181434
11508,2506,太設,TWSE,M25A 建設,34.73091364205256,3.6962779601026,22.16517290505406,74,12.565740736998503
11508,2375,凱美,TWSE,M23D 電子零組件,37.591888359720436,5.277616304815151,25.08933578159188,195,12.502552578128554
11508,2397,友通,TWSE,M23A 電腦及週邊,48.01251619760783,-3.5428983260328817,35.82690162998942,65,12.185614567618408
11508,1210,大成,TWSE,M12B 油脂飼料,13.42129336519994,0.673865338764203,1.2417645099363464,12,12.179528855263595
11508,4426,利勤,TWSE,M14C 成衣,17.51422984468607,4.149373013069587,5.367630831359371,28,12.1465990133267
11508,8234,新漢,TPEx,M23A 電腦及週邊,47.955524192963715,-18.574569190808873,35.82690162998942,65,12.128622562974293
11508,6955,邦睿生技-創,TWSE,M17G 醫療耗材,21.395550989766488,16.51118695487296,9.322370286362348,57,12.07318070340414
11508,4530,天意能創,TPEx,M27A 餐飲飯店,16.087020324308458,-2.6758527358287454,4.04536424457842,40,12.04165607973004
11508,1437,勤益控,TWSE,M25F 物業管理,15.72187265485193,-25.46245514882225,3.6906310135981966,4,12.031241641253734
11508,2340,台亞,TWSE,M23C 光電及I/O,21.873683020341876,20.28400343908433,9.849321993850566,130,12.02436102649131
11508,6166,凌華,TWSE,M23A 電腦及週邊,47.83425710381272,7.156241522099848,35.82690162998942,65,12.007355473823296
11508,3564,其陽,TPEx,M23A 電腦及週邊,47.823181419807185,-8.831518067079267,35.82690162998942,65,11.996279789817763
11508,6151,晉倫,TPEx,M13A 石化,18.586018598204152,0.20787211038459558,6.645585813622416,30,11.940432784581736
11508,4108,懷特,TWSE,M17C 藥,25.833995234312948,6.5668880854284035,13.935210320845938,75,11.89878491346701
11508,6952,大武山,TWSE,M99Z 其他,17.09540412723407,7.731349167241549,5.206317955870409,27,11.88908617136366
11508,2849,安泰銀,TWSE,M28A 本國銀行,18.897849055215733,0.6943121014439639,7.060368875130942,9,11.83748018008479
11508,6680,鑫創電子,TPEx,M23A 電腦及週邊,47.61081911344709,64.96352322712156,35.82690162998942,65,11.783917483457671
11508,4746,台耀,TWSE,M17C 藥,25.693381255304576,18.631726170085077,13.935210320845938,75,11.758170934458638
11508,2401,凌陽,TWSE,M23G 半導體,40.953094977651595,-7.739112013322214,29.27771748942473,163,11.675377488226864
11508,2485,兆赫,TWSE,M23K 通信網路,38.4113202729034,-20.02450618749158,26.817191653679874,74,11.594128619223529
11508,8462,柏文,TWSE,M99Z 其他,16.74722999094014,-0.5647515173203779,5.206317955870409,27,11.540912035069733
11508,5013,強新,TPEx,M20A 基本金屬,23.34832405596745,-5.31197089383618,11.847793061266259,53,11.50053099470119
11508,1736,喬山,TWSE,M15C 家電製品,22.657167851484374,5.671153526224484,11.219507352700457,22,11.437660498783917
11508,6224,聚鼎,TWSE,M23D 電子零組件,36.500738015273704,0.3500693533624586,25.08933578159188,195,11.411402233681823
11508,4972,湯石照明,TPEx,M15C 家電製品,22.617282392655458,-11.641071692451092,11.219507352700457,22,11.397775039955
11508,2732,六角,TPEx,M27A 餐飲飯店,15.261448373667596,7.127591724384867,4.04536424457842,40,11.216084129089175
11508,5347,世界,TPEx,M23G 半導體,40.47646040957919,8.22141639476365,29.27771748942473,163,11.198742920154459
11508,2755,揚秦,TPEx,M27A 餐飲飯店,15.218659758948382,-0.38109805080878906,4.04536424457842,40,11.173295514369961
11508,3666,光耀,TPEx,M23C 光電及I/O,21.000969461948618,35.513860143181894,9.849321993850566,130,11.151647468098052
11508,6558,興能高,TWSE,M23D 電子零組件,35.96004439511654,85.8847704101794,25.08933578159188,195,10.87070861352466
11508,4976,佳凌,TWSE,M23U 消費性電子,13.2611068164249,2.738906705990327,2.398733541059403,27,10.862373275365497
11508,1626,艾美特-KY,TWSE,M15C 家電製品,22.031077661714136,-44.03994543428684,11.219507352700457,22,10.811570309013678
11508,3356,奇偶,TWSE,M23C 光電及I/O,20.631758288564324,-15.19656138317396,9.849321993850566,130,10.782436294713758
11508,2608,嘉里大榮,TWSE,M26C 貨運倉儲,18.555452003727865,40.18761171363679,7.804528243900269,15,10.750923759827597
11508,1593,祺驊,TPEx,M15C 家電製品,21.90596022288717,-5.810125237935739,11.219507352700457,22,10.686452870186713
11508,4979,華星光,TPEx,M23K 通信網路,37.44891612802506,7.289834249582823,26.817191653679874,74,10.631724474345187
11508,5230,雷笛克光學,TPEx,M23C 光電及I/O,20.423527300462112,3.2163292930535903,9.849321993850566,130,10.574205306611546
11508,4915,致伸,TWSE,M23C 光電及I/O,20.37763660684673,4.59806262039478,9.849321993850566,130,10.528314612996162
11508,4563,百德,TPEx,M15A 機械,29.211772665764546,51.130895231445116,18.699479537392047,44,10.512293128372498
11508,3588,通嘉,TWSE,M23G 半導體,39.76175548589342,1.6229029905178702,29.27771748942473,163,10.484037996468686
11508,2497,怡利電,TWSE,M15D 汽車組件,17.290264824367657,-10.226677050727133,6.816747433041865,54,10.473517391325792
11508,2640,大車隊,TPEx,M26B 陸運,19.243006734772905,2.151839425993755,8.835378430947415,2,10.40762830382549
11508,3541,西柏,TPEx,M23C 光電及I/O,20.254520950476675,0.1720790275234423,9.849321993850566,130,10.405198956626108
11508,6743,安普新,TWSE,M23U 消費性電子,12.676489606810348,-9.32106624631179,2.398733541059403,27,10.277756065750944
11508,2323,中環,TWSE,M23C 光電及I/O,20.092584605652835,10.118052475348868,9.849321993850566,130,10.243262611802269
11508,4532,瑞智,TWSE,M15C 家電製品,21.406128629300962,-10.317765818139957,11.219507352700457,22,10.186621276600505
11508,2070,精湛,TPEx,M15H 儀器設備,15.818520081922362,-30.281955241017148,5.66321072986094,5,10.155309352061423
11508,4749,新應材,TPEx,M17Z 其他化學,41.953207096504144,16.86012467740264,31.91683473311466,18,10.036372363389486
11508,3558,神準,TPEx,M23K 通信網路,36.80402071943234,23.76508531968961,26.817191653679874,74,9.986829065752463
11508,4414,如興,TWSE,M14C 成衣,15.254163430311852,-3.6668956373105,5.367630831359371,28,9.886532598952481
11508,2308,台達電,TWSE,M23D 電子零組件,34.94854905033159,-3.708102933285179,25.08933578159188,195,9.859213268739712
11508,5880,合庫金,TWSE,M28L 金融控股,23.602041097562417,-10.431685927698695,13.898753138784288,13,9.703287958778128
11508,6712,長聖,TPEx,M17H 生物科技,21.10407899532788,10.475883402017189,11.542346291878882,11,9.561732703448996
11508,6491,晶碩,TWSE,M17G 醫療耗材,18.878799016501482,0.6425774989236727,9.322370286362348,57,9.556428730139134
11508,2207,和泰車,TWSE,M22X 汽車買賣,10.569250109144406,-10.786679665996097,1.0386838720487765,4,9.530566237095629
11508,2483,百容,TWSE,M23D 電子零組件,34.58750456181528,-6.500827703458458,25.08933578159188,195,9.498168780223398
11508,3149,正達,TWSE,M23C 光電及I/O,19.271287907657133,-9.29860805997775,9.849321993850566,130,9.421965913806567
11508,4550,長佳,TPEx,M15B 電機製品,20.109098159858714,45.498619737750175,10.714814018047969,14,9.394284141810745
11508,6902,GOGOLOOK,TWSE,M23X 資訊服務,29.54663766875282,2.0392542780602483,20.16137918832383,73,9.385258480428988
11508,7584,樂意,TPEx,M23X 資訊服務,29.473992459460447,8.668892348025562,20.16137918832383,73,9.312613271136616
11508,4706,大恭,TPEx,M17B 染料及顏料,18.358184839811653,7.767724851045049,9.254815718380485,6,9.103369121431168
11508,5538,東明-KY,TWSE,M20A 基本金屬,20.917365460142236,-3.7971075688799747,11.847793061266259,53,9.069572398875977
11508,4163,鐿鈦,TPEx,M17G 醫療耗材,18.376314275252394,-14.20792335131223,9.322370286362348,57,9.053943988890046
11508,5211,蒙恬,TPEx,M23X 資訊服務,29.20749690800114,-5.860742383807576,20.16137918832383,73,9.046117719677309
11508,3066,李洲,TPEx,M23C 光電及I/O,18.89475038600103,-13.973839780291394,9.849321993850566,130,9.045428392150463
11508,4729,熒茂,TPEx,M23C 光電及I/O,18.790421688990403,-2.481427508687544,9.849321993850566,130,8.941099695139837
11508,8908,欣雄,TPEx,M99D 公用事業,24.431590380592066,15.910587894440207,15.499684873151953,15,8.931905507440113
11508,4173,久裕,TPEx,M17X 醫藥通路,13.712825608630848,16.583251805076042,4.846028276568076,11,8.86679733206277
11508,6180,橘子,TPEx,M23X 資訊服務,28.999878485419664,7.096722730674575,20.16137918832383,73,8.838499297095833
11508,2420,新巨,TWSE,M23D 電子零組件,33.83291414236113,-13.014792402084383,25.08933578159188,195,8.743578360769252
11508,1339,昭輝,TWSE,M15D 汽車組件,15.554896484680722,-0.8833048320307532,6.816747433041865,54,8.738149051638857
11508,1310,台苯,TWSE,M13A 石化,15.383177361480811,23.676891052864544,6.645585813622416,30,8.737591547858395
11508,5234,達興材料,TWSE,M23C 光電及I/O,18.52409047500687,1.2532465500516319,9.849321993850566,130,8.674768481156303
11508,6168,宏齊,TWSE,M23C 光電及I/O,18.51905389054854,7.69563821403205,9.849321993850566,130,8.669731896697975
11508,3550,聯穎,TWSE,M23D 電子零組件,33.664828743304966,-9.623262601141217,25.08933578159188,195,8.575492961713085
11508,6708,天擎,TPEx,M23G 半導體,37.738212400465244,0.8912772789828953,29.27771748942473,163,8.460494911040513
11508,8032,光菱,TPEx,M23T 電子通路,43.628246753246756,-10.793214253510504,35.1919397058577,57,8.436307047389057
11508,8049,晶采,TPEx,M23C 光電及I/O,18.283126303722774,14.732045205978855,9.849321993850566,130,8.433804309872208
11508,4167,松瑞藥,TPEx,M17C 藥,22.2998079492318,20.200859654701944,13.935210320845938,75,8.36459762838586
11508,8487,愛爾達-創,TWSE,M99H 電視廣播,4.9052735914937715,-65.8702558897142,-3.412680420161717,7,8.317954011655488
11508,8921,沈氏,TPEx,M99C 印刷,10.083730619766836,-6.005096892264012,1.8295725396450813,6,8.254158080121755
11508,3520,華盈,TPEx,M23D 電子零組件,33.33614677737569,-10.339543397136655,25.08933578159188,195,8.246810995783807
11508,4420,光明,TPEx,M14C 成衣,13.510054844606946,5.950465603822339,5.367630831359371,28,8.142424013247576
11508,3026,禾伸堂,TWSE,M23D 電子零組件,33.21856745910945,-4.0758539498992965,25.08933578159188,195,8.12923167751757
11508,5608,四維航,TWSE,M26A 海運,39.146736585822644,2.5852951328960994,31.062250846303606,12,8.084485739519039
11508,1460,宏遠,TWSE,M14C 成衣,13.444919207049988,38.781054851180016,5.367630831359371,28,8.077288375690618
11508,4107,邦特,TPEx,M17G 醫療耗材,17.356398098495962,-0.036811024642647905,9.322370286362348,57,8.034027812133614
11508,1240,茂生農經,TPEx,M12B 油脂飼料,9.195965730398004,3.7990029318257728,1.2417645099363464,12,7.954201220461658
11508,3528,安馳,TWSE,M23T 電子通路,43.13409722164448,-0.30232338668419456,35.1919397058577,57,7.942157515786782
11508,3062,建漢,TWSE,M23K 通信網路,34.73919399773812,-5.616957143409205,26.817191653679874,74,7.922002344058246
11508,4169,泰宗,TWSE,M17C 藥,21.796278158667974,0.6572663547619433,13.935210320845938,75,7.861067837822036
11508,9919,康那香,TWSE,M14F 不織布,12.168582679508416,1.211386225012642,4.360305225239183,5,7.808277454269233
11508,6174,安碁,TPEx,M23D 電子零組件,32.84435357405165,-11.310927933419915,25.08933578159188,195,7.755017792459771
11508,9949,琉園,TPEx,M18 玻璃陶瓷,15.085179627504633,39.62304562004712,7.346100003793483,6,7.7390796237111505
11508,5489,彩富,TPEx,M23C 光電及I/O,17.542593228535186,-4.884024272670561,9.849321993850566,130,7.6932712346846195
11508,1734,杏輝,TWSE,M17C 藥,21.575387983268833,9.755469210436232,13.935210320845938,75,7.640177662422895
11508,6968,萬達寵物,TPEx,M29A 百貨批發,10.452856060332696,3.3699289812541577,2.8430848467719483,24,7.609771213560748
11508,8066,來思達,TPEx,M99B 五金及家具,11.729851364309999,13.815648892034023,4.203265064610972,17,7.526586299699027
11508,2028,威致,TWSE,M20A 基本金屬,19.33300868163423,-3.9517037348511015,11.847793061266259,53,7.4852156203679705
11508,3504,揚明光,TWSE,M23C 光電及I/O,17.3297047506719,-8.957345616035528,9.849321993850566,130,7.480382756821335
11508,5904,寶雅*,TPEx,M29A 百貨批發,10.320065553492464,-0.2683930562500708,2.8430848467719483,24,7.476980706720516
11508,3374,精材,TPEx,M23G 半導體,36.740456579788635,5.58187186808132,29.27771748942473,163,7.462739090363904
11508,6417,韋僑,TPEx,M23K 通信網路,34.27285721017167,2.5349629380862138,26.817191653679874,74,7.455665556491798
11508,6023,元大期貨,TPEx,M30C 期貨,22.65645864862459,-32.92883582996306,15.22871440442401,2,7.4277442442005785
11508,3680,家登,TPEx,M23H 電子設備,49.94063231494691,-3.5849762800288407,42.51717000649329,84,7.423462308453622
11508,3023,信邦,TWSE,M23D 電子零組件,32.47027412494115,3.5803786271631632,25.08933578159188,195,7.380938343349268
11508,6569,醫揚,TPEx,M23A 電腦及週邊,43.1978153413,146.10081312644388,35.82690162998942,65,7.370913711310578
11508,1455,集盛,TWSE,M14A 人纖,-0.7954387725685732,-8.27693231087559,-8.157545288115324,14,7.362106515546751
11508,7708,全家餐飲,TPEx,M27A 餐飲飯店,11.371680887405986,7.133418870526054,4.04536424457842,40,7.326316642827567
11508,3703,欣陸,TWSE,M25B 營造,15.273080235304398,4.99235096142531,7.954559176920941,17,7.318521058383458
11508,3597,映興,TPEx,M23D 電子零組件,32.36772319737341,7.093452119453611,25.08933578159188,195,7.278387415781527
11508,2727,王品,TWSE,M27A 餐飲飯店,11.310893132346035,20.03994493305657,4.04536424457842,40,7.265528887767615
11508,6277,宏正,TWSE,M23C 光電及I/O,17.102961667309003,-0.554085779444068,9.849321993850566,130,7.253639673458437
11508,6414,樺漢,TWSE,M23A 電腦及週邊,43.05877710143918,-5.575050411194746,35.82690162998942,65,7.2318754714497615
11508,2013,中鋼構,TWSE,M20A 基本金屬,19.04007978225205,1.5964588880544366,11.847793061266259,53,7.192286720985791
11508,5340,建榮,TPEx,M23B 印刷電路板,47.7710740243099,4.366353030835971,40.582840603580124,66,7.188233420729773
11508,4912,聯德控股-KY,TWSE,M23D 電子零組件,32.22226470452108,-10.0516091938288,25.08933578159188,195,7.1329289229291994
11508,6614,資拓宏宇,TWSE,M23X 資訊服務,27.275009939109875,-0.24903653551054833,20.16137918832383,73,7.113630750786044
11508,1102,亞泥,TWSE,M11A 水泥製造,-1.2967348215780177,3.558369399160577,-8.360217578971142,8,7.063482757393124
11508,6494,九齊,TPEx,M23G 半導體,36.3323293384165,-16.575586116230813,29.27771748942473,163,7.054611848991769
11508,2832,台產,TWSE,M28J 產險,11.730491564603877,-5.8803940838687145,4.706880588210361,5,7.023610976393516
11508,2069,運錩,TWSE,M20A 基本金屬,18.856326560148588,11.291967972776106,11.847793061266259,53,7.008533498882329
11508,3556,禾瑞亞,TPEx,M23G 半導體,36.26790415420999,-21.49155505282912,29.27771748942473,163,6.990186664785256
11508,2390,云辰,TWSE,M23C 光電及I/O,16.838183465914813,-3.4048717137576796,9.849321993850566,130,6.988861472064247
11508,2726,雅茗-KY,TPEx,M27A 餐飲飯店,11.019376202622276,5.3839945629088435,4.04536424457842,40,6.974011958043856
11508,1536,和大,TWSE,M15D 汽車組件,13.73060389046961,4.62983809894181,6.816747433041865,54,6.913856457427745
11508,4555,氣立,TWSE,M15A 機械,25.53595413718325,-8.52184183330326,18.699479537392047,44,6.836474599791202
11508,3171,炎洲流通,TPEx,M13A 石化,13.468566968047435,0.6087024279343078,6.645585813622416,30,6.822981154425019
11508,3305,昇貿,TWSE,M23B 印刷電路板,47.40192209431158,-1.8612884951195725,40.582840603580124,66,6.819081490731456
11508,9942,茂順,TWSE,M15D 汽車組件,13.633347843708252,-3.6561619462877126,6.816747433041865,54,6.816600410666387
11508,8463,潤泰材,TWSE,M11A 水泥製造,-1.6081699535722858,3.694962382275624,-8.360217578971142,8,6.7520476253988555
11508,2031,新光鋼,TWSE,M20A 基本金屬,18.589170986280127,-17.963706925408268,11.847793061266259,53,6.741377925013868
11508,3360,尚立,TPEx,M23T 電子通路,41.8932027546434,-14.500943315968312,35.1919397058577,57,6.701263048785698
11508,2702,華園,TWSE,M27A 餐飲飯店,10.740173206384188,-12.865774357862794,4.04536424457842,40,6.6948089618057685
11508,4953,緯致,TPEx,M23X 資訊服務,26.644875879895306,-2.1277581432016253,20.16137918832383,73,6.4834966915714745
11508,1227,佳格,TWSE,M12Z 其他食品,10.7046320808678,26.300417527291348,4.239960790308601,10,6.464671290559199
11508,3675,德微,TPEx,M23D 電子零組件,31.505894727615374,3.0865109439899956,25.08933578159188,195,6.416558946023493
11508,6776,展碁國際,TWSE,M23T 電子通路,41.523879775203014,-6.843488127439552,35.1919397058577,57,6.331940069345315
11508,3673,TPK-KY,TWSE,M23C 光電及I/O,16.136045573102717,-0.46823020742477767,9.849321993850566,130,6.2867235792521505
11508,1308,亞聚,TWSE,M13A 石化,12.795901414759951,3.3999529556228,6.645585813622416,30,6.150315601137535
11508,1504,東元,TWSE,M15B 電機製品,16.828174514882413,-2.1815959459816305,10.714814018047969,14,6.113360496834444
11508,4164,承業醫,TWSE,M17G 醫療耗材,15.423642820903094,0.3279953694771368,9.322370286362348,57,6.101272534540746
11508,5202,力新,TPEx,M23X 資訊服務,26.115638339154057,-22.60061919504644,20.16137918832383,73,5.954259150830225
11508,3059,華晶科,TWSE,M23U 消費性電子,8.251532958610117,6.8110573171976805,2.398733541059403,27,5.852799417550713
11508,8104,錸寶,TWSE,M23C 光電及I/O,15.685704725172153,-16.677237267711043,9.849321993850566,130,5.836382731321587
11508,8416,實威,TPEx,M23X 資訊服務,25.98851179389476,28.934464394843292,20.16137918832383,73,5.827132605570927
11508,1103,嘉泥,TWSE,M11A 水泥製造,-2.537128190407038,-4.725117818439927,-8.360217578971142,8,5.823089388564103
11508,3093,港建*,TPEx,M23H 電子設備,48.11836799337256,-51.09983147581336,42.51717000649329,84,5.601197986879271
11508,6292,迅德,TPEx,M23D 電子零組件,30.690403615100873,-6.381478334749363,25.08933578159188,195,5.601067833508992
11508,4147,中裕,TPEx,M17C 藥,19.512243324966896,-5.0540892747797965,13.935210320845938,75,5.577033004120958
11508,6751,智聯服務,TPEx,M23X 資訊服務,25.65650467853909,-2.8124527939136765,20.16137918832383,73,5.495125490215258
11508,7713,威力德生醫,TPEx,M17G 醫療耗材,14.80723808394359,-3.169879889641836,9.322370286362348,57,5.484867797581241
11508,7820,立盈,TPEx,M99L 資源回收,20.984862301659675,-1.7884638161790833,15.567574908502475,28,5.417287393157199
11508,2884,玉山金,TWSE,M28L 金融控股,19.28818447821957,12.303929261760363,13.898753138784288,13,5.389431339435282
11508,5548,安倉,TPEx,M25B 營造,13.329927240942052,-24.28919210112923,7.954559176920941,17,5.375368064021111
11508,6997,博弘,TPEx,M23X 資訊服務,25.48170628363205,-5.93729404384732,20.16137918832383,73,5.320327095308219
11508,9944,新麗,TWSE,M14F 不織布,9.651893785381416,-9.794729556576733,4.360305225239183,5,5.291588560142233
11508,8927,北基,TPEx,M99D 公用事業,20.77385680542557,9.949750062946668,15.499684873151953,15,5.274171932273617
11508,2739,寒舍,TWSE,M27A 餐飲飯店,9.318725667830561,8.56943500853822,4.04536424457842,40,5.273361423252141
11508,3687,歐買尬,TPEx,M23E 數位雲端,17.14396339317142,-0.8904215654742761,11.881400723492241,20,5.262562669679177
11508,2753,八方雲集,TWSE,M27A 餐飲飯店,9.290082630316254,1.75155957386117,4.04536424457842,40,5.244718385737834
11508,3046,建碁,TWSE,M23A 電腦及週邊,41.05212417250466,-7.68645117598686,35.82690162998942,65,5.22522254251524
11508,5403,中菲,TPEx,M23X 資訊服務,25.30011926421812,-4.579325249766311,20.16137918832383,73,5.13874007589429
11508,6108,競國,TWSE,M23B 印刷電路板,45.69444140456857,-8.513997840730182,40.582840603580124,66,5.111600800988448
11508,2066,世德,TPEx,M15D 汽車組件,11.854646246829205,5.880709265538863,6.816747433041865,54,5.03789881378734
11508,1264,德麥,TPEx,M12Z 其他食品,9.223630408458495,-3.1487462326296414,4.239960790308601,10,4.983669618149895
11508,4583,台灣精銳,TWSE,M15A 機械,23.63241308793456,-16.242756214342293,18.699479537392047,44,4.932933550542511
11508,4939,亞電,TPEx,M23B 印刷電路板,45.40855152574406,3.3928943065259403,40.582840603580124,66,4.825710922163935
11508,2103,台橡,TWSE,M21C 橡膠原料,21.785505046328982,-5.36384569803336,16.964632724446172,5,4.82087232188281
11508,8421,旭源,TPEx,M13B 塑膠製品,25.498522513586675,1.6664713661549793,20.708674735043566,8,4.789847778543109
11508,8411,福貞-KY,TWSE,M20B 金屬製品,42.410299412069655,21.437956962742195,37.664156804152086,11,4.7461426079175695
11508,2752,豆府,TPEx,M27A 餐飲飯店,8.786430870415135,11.34350867729702,4.04536424457842,40,4.741066625836715
11508,2538,基泰,TWSE,M25A 建設,26.89925681255161,12.64947083886929,22.16517290505406,74,4.734083907497549
11508,2481,強茂,TWSE,M23D 電子零組件,29.819236781713233,-4.88920050288051,25.08933578159188,195,4.729901000121352
11508,4106,雃博,TWSE,M17G 醫療耗材,14.040676425848002,4.621079626290178,9.322370286362348,57,4.718306139485653
11508,4558,寶緯,TPEx,M20A 基本金屬,16.54573149177662,-9.09013430658398,11.847793061266259,53,4.697938430510362
11508,2107,厚生,TWSE,M21B 橡膠,20.50908735587258,0.7499326040960371,15.846473917368748,2,4.662613438503833
11508,3293,鈊象,TPEx,M23X 資訊服務,24.804093366160956,1.775592877528285,20.16137918832383,73,4.642714177837124
11508,5212,凌網,TPEx,M23X 資訊服務,24.776735094975326,23.131926683716966,20.16137918832383,73,4.615355906651494
11508,6127,九豪,TPEx,M23D 電子零組件,29.684085998140972,14.750053407391583,25.08933578159188,195,4.594750216549091
11508,6807,峰源-KY,TWSE,M99B 五金及家具,8.784836144055355,-10.532214796810281,4.203265064610972,17,4.581571079444383
11508,4720,德淵,TWSE,M17F 樹脂,25.115141249265054,-2.284232047581562,20.56055139970624,16,4.554589849558813
11508,3218,大學光,TPEx,M17X 醫藥通路,9.377552822731989,-2.3399594400459316,4.846028276568076,11,4.531524546163912
11508,8455,大拓-KY,TPEx,M15A 機械,23.22306770081476,-6.8594361169932405,18.699479537392047,44,4.523588163422712
11508,6856,鑫傳,TPEx,M99H 電視廣播,1.1062168385223745,12.283204862140527,-3.412680420161717,7,4.518897258684092
11508,3714,富采,TWSE,M23C 光電及I/O,14.23365151641082,-9.063636660572373,9.849321993850566,130,4.384329522560254
11508,3051,力特,TWSE,M23C 光電及I/O,14.157664088413487,-12.6650510231805,9.849321993850566,130,4.308342094562921
11508,2393,億光,TWSE,M23C 光電及I/O,14.104232991248065,-5.651349826314142,9.849321993850566,130,4.254910997397499
11508,1233,天仁,TWSE,M12Z 其他食品,8.479599325486417,15.978269984067849,4.239960790308601,10,4.239638535177816
11508,9941,裕融,TWSE,M28K 租賃,1.8678112914087854,-3.3452540431623543,-2.365154318762894,4,4.2329656101716795
11508,1307,三芳,TWSE,M13A 石化,10.833155328925839,-1.2057301021705018,6.645585813622416,30,4.187569515303423
11508,2399,映泰,TWSE,M23A 電腦及週邊,40.00112885928769,2.943587295987715,35.82690162998942,65,4.174227229298268
11508,6122,擎邦,TPEx,M25C 工程承攬,13.592119902372534,12.179042830722148,9.42002029759555,6,4.172099604776985
11508,6291,沛亨,TPEx,M23G 半導體,33.424356653112106,10.458935021746788,29.27771748942473,163,4.146639163687375
11508,6805,富世達,TWSE,M23D 電子零組件,29.136067855214495,12.37026988276037,25.08933578159188,195,4.046732073622614
11508,1731,美吾華,TWSE,M17C 藥,17.95743475335529,-9.651870838249454,13.935210320845938,75,4.022224432509352
11508,6831,邁科,TWSE,M23D 電子零組件,29.10220228796049,-7.381229132282574,25.08933578159188,195,4.01286650636861
11508,8150,南茂,TWSE,M23G 半導體,33.26544973719624,-1.3216016640370893,29.27771748942473,163,3.987732247771511
11508,1440,南紡,TWSE,M14A 人纖,-4.228913103138908,-19.221174121884857,-8.157545288115324,14,3.9286321849764168
