資料年月,代號,名稱,市場,產業別,YoY%,MoM%,產業中位YoY%,相對強度
11508,1721,國慶科技,TWSE,化學工業,36.46642201540179,69.98379611106665,20.88575514293141,15.580666872470381
11508,6921,嘉雨思-創,TWSE,半導體業,45.3128717582679,10.763511062749366,29.99232947887792,15.320542279389983
11508,4581,光隆精密-KY,TWSE,汽車工業,20.547519744431625,9.87584421887006,5.380600310175146,15.166919434256478
11508,4108,懷特,TWSE,生技醫療業,25.833995234312948,6.5668880854284035,10.87404800799546,14.959947226317487
11508,4746,台耀,TWSE,生技醫療業,25.693381255304576,18.631726170085077,10.87404800799546,14.819333247309116
11508,2399,映泰,TWSE,電腦及週邊設備業,40.00112885928769,2.943587295987715,25.200742370543818,14.800386488743872
11508,7556,意德士科技,TPEx,半導體業,44.717453836874824,6.786716877781582,29.99232947887792,14.725124357996904
11508,1533,車王電,TWSE,汽車工業,20.05739337965538,19.12577791826223,5.380600310175146,14.676793069480233
11508,3625,西勝,TPEx,電腦及週邊設備業,39.61685188256759,40.604120267260576,25.200742370543818,14.41610951202377
11508,2454,聯發科,TWSE,半導體業,44.0812520934518,32.40526804267691,29.99232947887792,14.088922614573882
11508,3557,嘉威,TWSE,居家生活,17.898725611819106,24.148873001923853,3.9080529454810256,13.990672666338082
11508,2505,國揚,TWSE,建材營造,24.460051290896107,199.83030576028455,10.642243208931497,13.81780808196461
11508,5608,四維航,TWSE,航運業,39.146736585822644,2.5852951328960994,25.441132804790072,13.705603781032572
11508,6548,長科*,TPEx,半導體業,43.657297439383484,6.099515363535204,29.99232947887792,13.664967960505564
11508,6147,頎邦,TPEx,半導體業,43.611890927650016,3.8456339470856182,29.99232947887792,13.619561448772096
11508,5609,中菲行,TPEx,航運業,39.0514302604756,4.460990079144181,25.441132804790072,13.610297455685526
11508,6129,普誠,TPEx,半導體業,43.60034223363001,3.8816143786121358,29.99232947887792,13.608012754752089
11508,4930,燦星網,TWSE,電器電纜,31.426416017616116,21.952853034660208,17.898542763256458,13.527873254359658
11508,2353,宏碁,TWSE,電腦及週邊設備業,38.41493141468421,12.177830290438726,25.200742370543818,13.214189044140394
11508,6558,興能高,TWSE,其他電子業,35.96004439511654,85.8847704101794,23.22306770081476,12.73697669430178
11508,2489,瑞軒,TWSE,光電業,23.58564530251907,1.293526532271822,10.869800594642088,12.71584470787698
11508,5278,尚凡*,TPEx,數位雲端,25.25345354641489,3.526937776853821,12.606719452831793,12.646734093583095
11508,1708,東鹼,TWSE,化學工業,33.17216667449029,6.420670435594013,20.88575514293141,12.286411531558883
11508,8227,巨有科技,TPEx,半導體業,42.2487983737675,14.197799180984191,29.99232947887792,12.25646889488958
11508,3152,璟德,TPEx,通信網路業,39.634819609145666,6.966812911744076,27.642117309427462,11.992702299718204
11508,2441,超豐,TWSE,半導體業,41.984305244372294,2.25005717854771,29.99232947887792,11.991975765494374
11508,4749,新應材,TPEx,半導體業,41.953207096504144,16.86012467740264,29.99232947887792,11.960877617626224
11508,2732,六角,TPEx,觀光餐旅,15.261448373667596,7.127591724384867,3.621019870720613,11.640428502946984
11508,3455,由田,TPEx,光電業,22.429263197873148,37.95067936236226,10.869800594642088,11.55946260323106
11508,4167,松瑞藥,TPEx,生技醫療業,22.2998079492318,20.200859654701944,10.87404800799546,11.425759941236338
11508,4958,臻鼎-KY,TWSE,電子零組件業,41.05228119001421,17.41747670782486,29.750508203062697,11.301772986951516
11508,4169,泰宗,TWSE,生技醫療業,21.796278158667974,0.6572663547619433,10.87404800799546,10.922230150672513
11508,2816,旺旺保,TWSE,金融保險業,19.607460995942436,60.134034240333676,8.817960929271047,10.789500066671389
11508,1734,杏輝,TWSE,生技醫療業,21.575387983268833,9.755469210436232,10.87404800799546,10.701339975273372
11508,3189,景碩,TWSE,半導體業,40.57567965225748,5.7332946714025335,29.99232947887792,10.583350173379557
11508,6955,邦睿生技-創,TWSE,生技醫療業,21.395550989766488,16.51118695487296,10.87404800799546,10.521502981771027
11508,5347,世界,TPEx,半導體業,40.47646040957919,8.22141639476365,29.99232947887792,10.48413093070127
11508,2884,玉山金,TWSE,金融保險業,19.28818447821957,12.303929261760363,8.817960929271047,10.470223548948523
11508,912000,晨訊科-DR,TWSE,存託憑證,62.91985586154291,71.15126897942831,52.54417430559161,10.375681555951303
11508,9950,萬國通,TPEx,塑膠工業,19.07535101050196,29.649615657703826,8.722470848002123,10.352880162499838
11508,6952,大武山,TWSE,其他,17.09540412723407,7.731349167241549,6.798290381685865,10.297113745548204
11508,3479,安勤,TPEx,電腦及週邊設備業,35.43316627661718,0.4896825844869728,25.200742370543818,10.232423906073361
11508,6712,長聖,TPEx,生技醫療業,21.10407899532788,10.475883402017189,10.87404800799546,10.230030987332418
11508,4550,長佳,TPEx,電機機械,20.109098159858714,45.498619737750175,9.955734548221304,10.15336361163741
11508,3666,光耀,TPEx,光電業,21.000969461948618,35.513860143181894,10.869800594642088,10.13116886730653
11508,2849,安泰銀,TWSE,金融保險業,18.897849055215733,0.6943121014439639,8.817960929271047,10.079888125944686
11508,6201,亞弘電,TWSE,其他電子業,33.248340525032496,5.880860920878523,23.22306770081476,10.025272824217737
11508,4979,華星光,TPEx,通信網路業,37.44891612802506,7.289834249582823,27.642117309427462,9.8067988185976
11508,4974,亞泰,TPEx,電子零組件業,39.54911695287702,11.324067148674478,29.750508203062697,9.798608749814324
11508,3588,通嘉,TWSE,半導體業,39.76175548589342,1.6229029905178702,29.99232947887792,9.769426007015497
11508,4580,捷流閥業,TPEx,電機機械,19.69746240706893,4.055680926455751,9.955734548221304,9.741727858847625
11508,3402,漢科,TPEx,其他電子業,32.84345231390374,1.5914357716656193,23.22306770081476,9.62038461308898
11508,5230,雷笛克光學,TPEx,光電業,20.423527300462112,3.2163292930535903,10.869800594642088,9.553726705820024
11508,2107,厚生,TWSE,橡膠工業,20.50908735587258,0.7499326040960371,11.183860478864913,9.325226877007667
11508,2323,中環,TWSE,光電業,20.092584605652835,10.118052475348868,10.869800594642088,9.222784011010747
11508,3558,神準,TPEx,通信網路業,36.80402071943234,23.76508531968961,27.642117309427462,9.161903410004875
11508,3526,凡甲,TPEx,電子零組件業,38.839955677269295,3.4056663626630717,29.750508203062697,9.089447474206597
11508,8042,金山電,TPEx,電子零組件業,38.75206530687438,10.321443692997814,29.750508203062697,9.001557103811681
11508,4938,和碩,TWSE,電腦及週邊設備業,34.11291108532581,2.6620623152055276,25.200742370543818,8.912168714781995
11508,5398,慕康生醫,TPEx,其他,15.644184086987924,128.20269200316707,6.798290381685865,8.845893705302059
11508,6830,汎銓,TWSE,其他電子業,31.952610475141796,5.5243799610385835,23.22306770081476,8.729542774327037
11508,6282,康舒,TWSE,電子零組件業,38.4733395585149,13.649726786672975,29.750508203062697,8.722831355452204
11508,7716,昱臺國際,TPEx,航運業,34.02541004199117,5.245333358384924,25.441132804790072,8.5842772372011
11508,6491,晶碩,TWSE,生技醫療業,18.878799016501482,0.6425774989236727,10.87404800799546,8.004751008506021
11508,9949,琉園,TPEx,文化創意業,15.085179627504633,39.62304562004712,7.161599674517873,7.92357995298676
11508,2375,凱美,TWSE,電子零組件業,37.591888359720436,5.277616304815151,29.750508203062697,7.841380156657738
11508,8908,欣雄,TPEx,油電燃氣業,24.431590380592066,15.910587894440207,16.68268801195495,7.748902368637115
11508,6708,天擎,TPEx,半導體業,37.738212400465244,0.8912772789828953,29.99232947887792,7.745882921587324
11508,5234,達興材料,TWSE,光電業,18.52409047500687,1.2532465500516319,10.869800594642088,7.6542898803647805
11508,6168,宏齊,TWSE,光電業,18.51905389054854,7.69563821403205,10.869800594642088,7.649253295906453
11508,8049,晶采,TPEx,光電業,18.283126303722774,14.732045205978855,10.869800594642088,7.413325709080686
11508,2013,中鋼構,TWSE,鋼鐵工業,19.04007978225205,1.5964588880544366,11.968353106337808,7.071726675914242
11508,2069,運錩,TWSE,鋼鐵工業,18.856326560148588,11.291967972776106,11.968353106337808,6.88797345381078
11508,1777,生泰,TPEx,生技醫療業,17.68207527407304,32.09429008112239,10.87404800799546,6.808027266077579
11508,6224,聚鼎,TWSE,電子零組件業,36.500738015273704,0.3500693533624586,29.750508203062697,6.750229812211007
11508,3374,精材,TPEx,半導體業,36.740456579788635,5.58187186808132,29.99232947887792,6.748127100910715
11508,1310,台苯,TWSE,塑膠工業,15.383177361480811,23.676891052864544,8.722470848002123,6.660706513478688
11508,2640,大車隊,TPEx,數位雲端,19.243006734772905,2.151839425993755,12.606719452831793,6.636287281941112
11508,6417,韋僑,TPEx,通信網路業,34.27285721017167,2.5349629380862138,27.642117309427462,6.63073990074421
11508,3551,世禾,TPEx,綠能環保,21.973307718294265,0.02369794795797119,15.414169395407162,6.559138322887103
11508,6207,雷科,TPEx,電子零組件業,35.8085613537419,22.146134901932992,29.750508203062697,6.0580531506792035
11508,8416,實威,TPEx,資訊服務業,25.98851179389476,28.934464394843292,20.16137918832383,5.827132605570927
11508,4927,泰鼎-KY,TWSE,電子零組件業,35.519426974762084,16.108890898588214,29.750508203062697,5.768918771699386
11508,8155,博智,TPEx,電子零組件業,35.13714040691652,0.6892293554269632,29.750508203062697,5.386632203853825
11508,2423,固緯,TWSE,其他電子業,28.149700598802394,6.55518489803757,23.22306770081476,4.926632897987634
11508,3652,精聯,TWSE,電腦及週邊設備業,29.970511106802853,0.3252941825113026,25.200742370543818,4.769768736259035
11508,2477,美隆電,TWSE,其他電子業,27.950818777888088,16.26522944541192,23.22306770081476,4.727751077073329
11508,7402,邑錡,TPEx,光電業,15.53065319834953,3.4755038571832464,10.869800594642088,4.660852603707442
11508,3703,欣陸,TWSE,建材營造,15.273080235304398,4.99235096142531,10.642243208931497,4.630837026372902
11508,3164,景岳,TWSE,生技醫療業,15.497789297148955,9.981126596980255,10.87404800799546,4.623741289153495
11508,5212,凌網,TPEx,資訊服務業,24.776735094975326,23.131926683716966,20.16137918832383,4.615355906651494
11508,4164,承業醫,TWSE,生技醫療業,15.423642820903094,0.3279953694771368,10.87404800799546,4.549594812907634
11508,3019,亞光,TWSE,光電業,15.288008714183615,15.265439559415158,10.869800594642088,4.418208119541527
11508,3686,達能,TWSE,半導體業,34.30896630496859,18.32704402515723,29.99232947887792,4.316636826090672
11508,5438,東友,TPEx,電腦及週邊設備業,29.325102257233752,6.869679519278918,25.200742370543818,4.124359886689934
11508,8927,北基,TPEx,油電燃氣業,20.77385680542557,9.949750062946668,16.68268801195495,4.091168793470619
11508,6136,富爾特,TWSE,通信網路業,31.718972752645424,4.488547672899876,27.642117309427462,4.076855443217962
11508,6923,中台,TWSE,綠能環保,19.132352496903415,8.356002527958672,15.414169395407162,3.718183101496253
11508,3580,友威科,TPEx,其他電子業,26.860035572581747,55.99259757738896,23.22306770081476,3.6369678717669878
11508,6291,沛亨,TPEx,半導體業,33.424356653112106,10.458935021746788,29.99232947887792,3.432027174234186
11508,3232,昱捷,TPEx,電子通路業,49.79298122316777,5.45654021146379,46.553405504062184,3.239575719105588
11508,2006,東和鋼鐵,TWSE,鋼鐵工業,15.124090050648597,0.7229677931817972,11.968353106337808,3.1557369443107888
11508,1710,東聯,TWSE,化學工業,23.96862268267556,6.224372551154888,20.88575514293141,3.08286753974415
11508,4971,IET-KY,TPEx,半導體業,33.0330594065617,0.9069194240633416,29.99232947887792,3.0407299276837776
11508,2369,菱生,TWSE,半導體業,32.89685341106471,0.015268721711966471,29.99232947887792,2.904523932186791
11508,4716,大立,TPEx,化學工業,23.703799878819353,29.077854046242773,20.88575514293141,2.818044735887945
11508,3023,信邦,TWSE,電子零組件業,32.47027412494115,3.5803786271631632,29.750508203062697,2.7197659218784516
11508,7738,東聯互動,TPEx,數位雲端,15.280582804385459,16.253273203375038,12.606719452831793,2.673863351553665
11508,3597,映興,TPEx,電子零組件業,32.36772319737341,7.093452119453611,29.750508203062697,2.617214994310711
11508,6664,群翊,TPEx,電子零組件業,32.275160239470324,0.20601820676802568,29.750508203062697,2.524652036407627
11508,2436,偉詮電,TWSE,半導體業,32.146686219899934,6.272639429151904,29.99232947887792,2.1543567410220135
11508,2612,中航,TWSE,航運業,27.160830492717693,6.696523291079207,25.441132804790072,1.7196976879276207
11508,2449,京元電子,TWSE,半導體業,31.577957840545338,2.239981837781924,29.99232947887792,1.5856283616674176
11508,8284,三竹,TPEx,資訊服務業,21.735913837853303,0.48957089161959905,20.16137918832383,1.5745346495294719
11508,8423,保綠-KY,TPEx,綠能環保,16.964632724446172,1.9075568598679384,15.414169395407162,1.55046332903901
11508,3675,德微,TPEx,半導體業,31.505894727615374,3.0865109439899956,29.99232947887792,1.5135652487374536
11508,3611,鼎翰,TPEx,電腦及週邊設備業,26.656778992975468,3.7047271990124298,25.200742370543818,1.4560366224316503
11508,6579,研揚,TWSE,電腦及週邊設備業,26.581888048528153,7.770802946863022,25.200742370543818,1.3811456779843354
11508,6221,晉泰,TPEx,資訊服務業,21.475620022016447,76.27710476562764,20.16137918832383,1.3142408336926152
11508,4711,永純,TPEx,化學工業,21.906580592827932,2.0787343635025755,20.88575514293141,1.020825449896524
11508,2303,聯電,TWSE,半導體業,30.71441291503008,5.035202709942881,29.99232947887792,0.7220834361521611
11508,6590,普鴻,TPEx,資訊服務業,20.88063295493636,4.872912970669673,20.16137918832383,0.7192537666125283
11508,3105,穩懋,TPEx,半導體業,30.55209457123739,2.396766679932708,29.99232947887792,0.5597650923594699
11508,2645,長榮航太,TWSE,航運業,25.965948554084736,7.285860826444938,25.441132804790072,0.5248157492946639
11508,3704,合勤控,TWSE,通信網路業,28.10811049078664,36.47374577769244,27.642117309427462,0.46599318135917756
11508,3047,訊舟,TWSE,通信網路業,28.02266770037287,13.565004523442074,27.642117309427462,0.3805503909454089
11508,3485,敘豐,TPEx,電子零組件業,29.910874191441394,7.166197378941148,29.750508203062697,0.16036598837869676
11508,3372,典範,TPEx,半導體業,30.100964820229642,1.2198891874539273,29.99232947887792,0.10863534135172159
11508,2301,光寶科,TWSE,電腦及週邊設備業,25.200742370543818,3.0878581903714792,25.200742370543818,0.0
11508,2450,神腦,TWSE,通信網路業,27.642117309427462,17.314616980235677,27.642117309427462,0.0
11508,6028,公勝保經,TPEx,金融業,46.18760930983452,1.2505532562527664,46.18760930983452,0.0
11508,6127,九豪,TPEx,電子零組件業,29.684085998140972,14.750053407391583,29.750508203062697,-0.06642220492172513
11508,3035,智原,TWSE,半導體業,29.883694137526195,11.452916613705801,29.99232947887792,-0.10863534135172515
11508,2493,揚博,TWSE,電子零組件業,29.353931680575485,1.0677981439214936,29.750508203062697,-0.3965765224872122
11508,3707,漢磊,TPEx,半導體業,29.540932278131674,1.8097584621607186,29.99232947887792,-0.45139720074624634
11508,2618,長榮航,TWSE,航運業,24.91631705549541,1.9481659781440248,25.441132804790072,-0.5248157492946639
11508,6805,富世達,TWSE,電子零組件業,29.136067855214495,12.37026988276037,29.750508203062697,-0.6144403478482019
11508,6909,創控,TWSE,半導體業,29.348336678481445,98.6457240293809,29.99232947887792,-0.6439928003964752
11508,1735,日勝化,TWSE,化學工業,20.1726333820904,1.0867785413869409,20.88575514293141,-0.713121760841009
11508,3532,台勝科,TWSE,半導體業,29.27771748942473,2.2119027720539877,29.99232947887792,-0.7146119894531893
11508,8131,福懋科,TWSE,半導體業,29.24867970676851,4.374788506525033,29.99232947887792,-0.7436497721094106
11508,9918,欣天然,TWSE,油電燃氣業,15.499684873151953,10.31054188906939,16.68268801195495,-1.1830031388029987
11508,6257,矽格,TWSE,半導體業,28.584107151402755,2.718170020047801,29.99232947887792,-1.4082223274751655
11508,5328,華容,TPEx,電子零組件業,28.28088038671192,0.5674316411171247,29.750508203062697,-1.4696278163507763
11508,3679,新至陞,TWSE,電子零組件業,28.179561259600167,5.022696344794115,29.750508203062697,-1.5709469434625305
11508,2412,中華電,TWSE,通信網路業,25.611715606986877,17.22232894775221,27.642117309427462,-2.030401702440585
11508,5309,系統電,TPEx,電子零組件業,27.55214093238423,2.6776002532780385,29.750508203062697,-2.1983672706784674
11508,4706,大恭,TPEx,化學工業,18.358184839811653,7.767724851045049,20.88575514293141,-2.527570303119756
11508,3541,西柏,TPEx,其他電子業,20.254520950476675,0.1720790275234423,23.22306770081476,-2.968546750338085
11508,6781,AES-KY,TWSE,電子零組件業,26.639774680160397,1.611855793052898,29.750508203062697,-3.1107335229023008
11508,6757,台灣虎航,TWSE,航運業,22.013048217250976,0.9961702274305271,25.441132804790072,-3.4280845875390966
11508,3219,倚強科,TPEx,其他電子業,19.72583901879228,1.6781945735222759,23.22306770081476,-3.497228682022481
11508,3034,聯詠,TWSE,半導體業,26.33031651680444,0.30216585867666274,29.99232947887792,-3.6620129620734794
11508,6526,達發,TWSE,半導體業,26.112143768975987,2.2055444001139426,29.99232947887792,-3.8801857099019337
11508,3002,歐格,TWSE,電腦及週邊設備業,21.20531069213801,3.0940243557065985,25.200742370543818,-3.995431678405808
11508,6435,大中,TPEx,半導體業,25.82854012599288,1.6283567856171284,29.99232947887792,-4.16378935288504
11508,6683,雍智科技,TPEx,半導體業,25.735179207509955,1.359728575586573,29.99232947887792,-4.257150271367966
11508,6197,佳必琪,TWSE,電子零組件業,25.34617547890212,0.9216418715092499,29.750508203062697,-4.404332724160579
11508,6720,久昌,TPEx,半導體業,25.4902717726992,1.2963136081767475,29.99232947887792,-4.5020577061787215
11508,6151,晉倫,TPEx,其他電子業,18.586018598204152,0.20787211038459558,23.22306770081476,-4.637049102610607
11508,6516,勤崴國際,TPEx,資訊服務業,15.206729060537851,10.940494660947339,20.16137918832383,-4.95465012778598
11508,8110,華東,TWSE,半導體業,24.848656400375955,16.06144926524892,29.99232947887792,-5.1436730785019655
11508,3587,閎康,TPEx,其他電子業,17.780449485962418,0.38038276237442664,23.22306770081476,-5.442618214852342
11508,6239,力成,TWSE,半導體業,24.459768182447533,3.4753008204342057,29.99232947887792,-5.532561296430387
11508,6568,宏觀,TPEx,半導體業,24.35377542611788,8.288090944283407,29.99232947887792,-5.638554052760039
11508,3607,谷崧,TWSE,電子零組件業,24.039361310237073,16.66560466431433,29.750508203062697,-5.711146892825624
11508,3042,晶技,TWSE,電子零組件業,23.47690304200431,3.5931537635188127,29.750508203062697,-6.273605161058388
11508,3413,京鼎,TWSE,半導體業,23.54138354194384,4.017521416143346,29.99232947887792,-6.45094593693408
11508,3005,神基,TWSE,電腦及週邊設備業,18.388723770836382,6.558643870583498,25.200742370543818,-6.812018599707436
11508,2608,嘉里大榮,TWSE,航運業,18.555452003727865,40.18761171363679,25.441132804790072,-6.8856808010622075
11508,6271,同欣電,TWSE,半導體業,23.09255412735144,3.8657169222547907,29.99232947887792,-6.899775351526479
11508,3592,瑞鼎,TWSE,半導體業,22.845652560060394,5.382781726893861,29.99232947887792,-7.146676918817526
11508,3211,順達,TPEx,電腦及週邊設備業,17.340478611401327,36.46637346467741,25.200742370543818,-7.860263759142491
11508,6134,萬旭,TPEx,電子零組件業,21.72627200324659,3.6087927081489286,29.750508203062697,-8.024236199816109
11508,2340,台亞,TWSE,半導體業,21.873683020341876,20.28400343908433,29.99232947887792,-8.118646458536045
11508,3013,晟銘電,TWSE,電腦及週邊設備業,16.382499777124007,13.985018390489577,25.200742370543818,-8.81824259341981
11508,6485,點序,TPEx,半導體業,21.16392306866639,8.327153762268265,29.99232947887792,-8.828406410211532
11508,8070,長華*,TWSE,電子通路業,37.57073355876061,0.03221264106471067,46.553405504062184,-8.982671945301576
11508,4915,致伸,TWSE,電子零組件業,20.37763660684673,4.59806262039478,29.750508203062697,-9.372871596215969
11508,6182,合晶,TPEx,半導體業,19.9699020023529,1.0161289349351645,29.99232947887792,-10.02242747652502
11508,2328,廣宇,TWSE,電子零組件業,19.666466852484646,5.681220487308872,29.750508203062697,-10.084041350578051
11508,6561,是方,TPEx,通信網路業,16.375621415841618,0.17540342788413352,27.642117309427462,-11.266495893585844
11508,6290,良維,TPEx,電子零組件業,18.185830032649193,8.044803695662052,29.750508203062697,-11.564678170413504
11508,3191,雲嘉南,TPEx,電子零組件業,17.85159517266101,15.45124663467166,29.750508203062697,-11.898913030401687
11508,3583,辛耘,TWSE,半導體業,18.057239217229007,9.766687763539672,29.99232947887792,-11.935090261648913
11508,4904,遠傳,TWSE,通信網路業,15.651609823935727,3.184026411386571,27.642117309427462,-11.990507485491735
11508,6789,采鈺,TWSE,半導體業,17.992794713554545,0.4368693218467459,29.99232947887792,-11.999534765323375
11508,6229,研通,TPEx,半導體業,16.850357137979543,3.8030840407161315,29.99232947887792,-13.141972340898377
11508,6153,嘉聯益,TWSE,電子零組件業,15.951204384178762,0.48091628697264965,29.750508203062697,-13.799303818883935
11508,6118,建達,TPEx,電子通路業,29.63824843568012,8.965594854665001,46.553405504062184,-16.915157068382065
